order_id,order_metric_cycle_time
22123477211e85bfeb19060481d02135,13.550747
7dd829472da0fa5d56b7eb94ec5be1b1,12.495973
bb65cf663cf96eb29d1ce02a381e8b62,16.626406
8d5a48899e1fc850ea09b99a03b0e88f,4.3734055
7184582cfaaf35d73ad28fa85b7d8cd7,13.45101
816fd1f12f703f9825eb7c4c307388b5,4.904259
f2bda88ec797456b974f810a84814028,11.760673
69f1e4d5709c13914c309652f82319f8,5.3654823
536b0208ff21c904d9537690f92f0363,13.45357
a54a65531feecee80712fac10405795e,9.596295
f7a8ec3f633e448f2e6a8e76622eeb9f,16.107395
416c076dfc39af8d2ac638a07641414a,15.298342
83d0c85dbcc4f41c0608144b122c4034,4.604391
4cc44db58430b3250f2ef264dbcc3b4c,8.717792
3927d50ce663f7648ed0ca807740c6fe,11.20509
c2483eefb9699f55ef5913344301c30d,15.943185
bb01b380d61941aa0f175614b3e62dc6,10.715451
d4d70d9cc43aa360490c7a508acec787,12.842657
adc34e61cc1a93fc2c76f9193190249a,8.011017
ae0fffa23dda62380795c427a8f734e8,6.123257
749ccd54a6e860862770d11abcbbe0bc,6.5151806
a17a3fb93e43abd822552a9f93b02c1e,9.608091
9c595e16a30ed3d4190c5d512eb1ad17,10.636519
de1a445fab3d857cdee059116823e175,12.842109
ad6752c93490621478814d2383b62f89,9.036882
a6ae47718cbf5663cae29d4ed03ba272,5.132578
aad88050b26c8f49d2bd3c87af5b7b19,7.9707747
bc51cd3b8ddb527aa8044bc4198aed29,5.437749
eeb1f86a9f9c08e3eb0bbb7186dccf60,5.3650765
f9d0e3b4c20495f400a845fa3aab20c2,6.6225696
6b11abc0295e397afb43aecade82621a,12.560046
87cb6bc6178f0a340e40123b7b042243,12.322788
e94de4ac53c1d7b914bf6cdb13fd9ce0,5.013821
b30659f06b33fcd3ffad36f031b503e4,15.586708
e734d2946014016191c36d3bacb36508,14.835982
0d4a43cf7b7994e0a782864d075dc842,4.517623
d14ebe879e1587746439c3652f063eb4,12.584883
8ad33f5d86f59bcd9ba668dc2f9eeb71,11.963584
ce6f76eb40949df0b5b6ef6936848d9b,6.3128676
7736e9fe1d1c7d942e10ec7e57e94bbc,11.441885
b22b9811c2074480cc93f9e8b8e4c8b5,8.594569
e762633655ca1d869d2036864e96fb6f,4.2933607
2cdc4c50ebeabd8fd87582544e8e46a6,11.8397
bde5784e34d5ba860afb5f85d4d97433,5.193777
5ded8a3706eabd813685534724f066de,12.653743
014ac3cfd0e55bdc2cdd12aa181b00cb,10.76128
47241d51bf3749ec7ad04962507ac2df,9.38912
43f5b8a8303562c644185a6bfd2cf3dd,10.52018
7ea0da84e90dc5664dfa82a3ba9fff63,11.495395
2ffb45ec99d3fc4942ee973e41e630a9,12.62654
ccc5790acbda1b1992f4d1c46204238d,12.4478855
92fdf7b27f6a92bffb0984eba9ad6b78,8.531513
0ee8b349c2365dd4a396a819fc586cc1,12.138313
29c5f9828f58dd08c018601e91da6759,11.818808
2ab2d565315e05cc62d7462113cc1ff0,14.090124
181d88a6f744e030ca70a35438735cb5,3.7987187
08796d7a1fa345c5bce8f3f53435e21c,5.009636
ea6ce509b0aa60471f0b6c0029797d6c,16.511427
2c313debfbfb2b44f91ae0431823ccb4,9.164497
c14b0a3faf28a3052b92646eeae4799a,8.759783
1d9103176f443bb7c1f7212f9462b31a,5.96934
eb0a68abb1cdcb47bf4cdf70f6e14d65,11.8622875
d5cdfc6d738b9bc83cd8931b0805a04e,15.489055
3ccadf098357a20c809d57a50c3d47ae,5.073432
f2f05e9d559c20ae65f13bbb6d499b7d,14.450055
32980a0c990d84e3f2c3e9838a4abc1d,14.020255
1b68a09aef174135ac2b4a138c3a1eda,13.164478
2daee070f2042c8b7a8e9fdde778a31a,12.675977
258f8f27958fb687682f90c1e5141f0b,10.412741
c1d674e39c5817a71ecd386821d865c4,6.2282224
20fb36f0bfaf10e2d33e99f55369f927,5.989948
b2e66035b66649e5b359d5b33ba09c21,9.907111
4e9d991478ce9d386648f6dd85475b6c,9.7235985
bd6ab28252f15e7c57f212a725aa1c37,9.622094
1133be08257f4765d8551429f4ad2144,13.417447
af4812c0286cb623517321205ffb5d1e,4.7141976
a323136c70288cf38733120f38fd5130,15.345867
6e64502497aa34a598438ee5cdbcaea2,5.083524
cde746ccdc9bd5d1ee4772ec20c7bd13,4.6588893
cf8ba6c5f0ac149f8e8f55217c47e967,7.8147874
9f7a5181d7e444fb3cc09b5cf99d417c,15.288904
36536e349dc6c5be3197657bf27675da,14.859944
d4374a2fe707b60c71f2d8932f8a93d4,13.903017
ed76528f7ed5ae1f2a0dd070a7426d44,11.238639
da4b750c427bc88754c6c019045f7536,9.703353
e684eea8e657e070728db7f897e2c6ab,10.977884
603ce2ff199feacf630d9362b570e57f,11.44901
859c549cb42de5d30cfc3ef3ecc432a9,5.5036077
3d0edcf47a5092f12524fc91a5fbdaee,12.017697
6f8026dc118f5bb6ff82b03e8eaae469,17.387728
7e80537703a1b61bf60fbc4d67e0d641,15.689362
359dfdef7cf4ed1003c2a0463eb431ba,4.1732593
17f12788b667e6b9af13a3f11ae1db08,9.388657
f9cfd7e4eb2776cec1a63a59a1305e9a,8.120657
0517edc6ddee491e072a844bfbb54c86,4.886497
e59765e2c90f66afaf17da77d1a658f2,13.12171
13bad9a229ea7c04888ada5c6c971c28,12.264185
2f4011790ff902584d5b011f0e35ff1d,9.293847
022aa0edf94712a82983961b98e4a9a1,6.034355
d5d3ec988fdf9d0896092f00c1c54fa0,10.628817
6489f6816a35f7a39c2f3d7131a7ebde,7.39994
55101b36a58251926b6cbfdb540c0461,8.625395
bdc0bd072186ba7097165ec74875f0eb,12.01409
9de85e24940c7fd91ec9ee1dd540b3cf,5.6892276
5dd65924234c78a809ec526f2530259c,9.19237
f7467c036faba658648aa0f437a1bc62,10.519181
36a2993f853a2f6132cdda1475bf2acb,10.065495
f521316c3f7b3dca86fee711afb2ab40,9.72065
495f50370bfcd6d6d0b950516842799e,8.187662
3a0ef207d0d68b9409177eb5829032f6,5.359276
4abc781b3e88962a7e098bcb42ed44c6,16.65971
88ab6b0ede7f19c65b5b71771b88254f,11.488344
28d8802fab62c5e0eb5eea2a340d3449,5.2005086
4989085cad96697e77c016d0e856b166,15.567387
ad716a0d2ae795dfccfb3afc5d40a6e9,9.334115
3cc9d3f8dca39fc7c29d082e1197b488,10.000883
a910d527d324ae071c473e5154238031,10.162461
7a28faee4e4959f358d2fdbe66e22107,6.699372
1c6538c8fc11f02d495ed84516f5c645,13.303883
69ad607f304efff8c01f1d47e95c2f58,9.714728
b925a62bfdf14b152f2fb572d1aa672c,7.049953
858505c5992f35429d07aae37bad60a8,11.911578
f6c27d701f56908211977640291b3ad3,11.336333
c4dad201936ed30eef3c94fafa59ed6e,5.8928165
ebe62bcd645483aa0241c300d095781a,5.2432737
159b0ce7faa02427505f3ce47f48e933,11.615258
1a246d78fa3f7c563a0b27ea0b1639bc,11.948897
216ffdacc032ce8a108cc7c01f4ab9a4,8.619738
af18c8b9b0890d5387074340f9d39cc7,14.984785
d3eea305452cf0bcad06beb48735dbd9,9.686112
85a08640d88815b0ede472adb059d337,4.7064633
6082358a7c7ac731b66ba978a6bb4442,17.875696
bfc6ac1464346333da536d44a2f0723b,15.836238
db0bd04c3beff2d041d364ce8d96b2f0,14.103513
fab688950086bc930163ec1b228ead77,8.888653
95bdac6e96f88756554972d72c5d9591,12.94964
558fa371b24282233214767214895e95,16.875944
5f9a1c89de3d5b9589622f33ee136871,12.183482
938ceb503f66e3598a6e79a24745ac16,10.205437
4912772a793d70a274417e23f3baa184,10.96963
465e367896219452ecc8d8dc02f61531,15.0185175
94cbbe30434a51f71837965608aa41e1,5.5198855
a3806645f130f5c3caad4397ca9dfc56,14.368444
9bc9e123b2d0de667a9468b65648ab73,7.0980864
34fd3e758f03c7fe6169308d0fa11582,18.754562
fa80f0d51be5bc219ebc8193038c17b2,10.313966
c6512da3ccb5263223de71b8888d4db1,4.9144034
44a36c78aa2626a8bdd0bc7f18c821a4,12.634636
00063b381e2406b52ad429470734ebd5,9.91241
854bb7838a97e539dd065b30fc08872a,17.103603
0c0c2969d3adf4fffa3753dcc37f135d,10.706474
157cdf5ef06664d53e7449d529e2bad1,16.20488
18e31cb8bc58dab57503adbfcf9426df,12.391195
d4caab8baf9f9ceaf622ebd8274b33e3,12.226757
5dd4ba32ddd49be56001b6436d8ef44c,7.1840377
ce2b74275022f728e4d0c3302e07f13e,10.509636
264838181624ad76b573c373a9862598,10.23419
1d84debdc004d1f2394513ff9ebc7aa8,13.26364
929ddf60e51592cf31ad60152b4c8fe3,12.416999
2dc5825eb69b865a9c9b8fbfa69c340d,9.38169
331f9dfb7b6f1274298f0fdef2f8f2ad,9.204119
014a0793ab3d930d6f3b206cee474af4,9.502641
e5220ef7f976cab4427f16a5e1d6c29c,11.160561
923edd16abada2893b886d3757c73ffa,9.389563
1347acf3fe05018c48139ce35aca77a6,9.54143
8fec5674a5e6c130c661baf47ca8b861,9.460616
d836fc392b89243c807bf3366c68fbee,14.076645
6a5586aef88bff8c258fec8c11a31e07,11.026386
3c6956bf8f0e149d42761d50bf2ccb84,5.0025396
bd982aee32cd290fc0ecf05ec77c326b,5.740224
9cd835ca1f7889a20d3ab1781d3de6b6,9.705498
9db5ceb6f107ae0944c19188c8869a03,6.674491
3efdbf51c992266c11eb3938e67e77da,15.526816
d245d1728ad7cc2081cb50838d7d6fcb,15.746581
9026325c886e3d97e1fcd1b50ad50576,10.767394
71b91036973ff7a67b9a17a8a20d3b9c,10.3169565
3230019a07d0eee8a3816cb1732fe39f,10.098463
90c7853be7f369fc75f40f920e13d883,5.9926076
26abbf5ff43e58c72f83f98b6374ab1b,12.522281
982b8f41e38f544803f6acd22729a910,11.953887
36870d717737ef5f4b201e7787c3ea6f,14.503561
60bf6f1b8154d2d1d694f83b42a29c15,10.662648
09854629eee79bc8d606247198ae822b,16.324728
8d877170b83d13fb1a69834a815d0974,10.94336
3bc3db2c8da17bdf6b0344b1a2ed7cb8,5.3587847
5fcbc2f469eaa436b81cbaa4c05eedab,5.3411903
481cc1808e96be16f9a098544f03a680,10.31125
41ecdff9b0271b1886aecfab66d5a75a,8.959919
6c0447fe1bac68a50c405d809f5f625e,10.033258
49410e2fb311cf8b70baeea98a3cdbf1,16.281162
6afbd309f8bfd1d88c7734fd17c2b6d9,11.954279
1dfe6b39bfca58691553de7585122450,14.985975
9cc9e5aaad2fee99a6ba423fed688178,8.69512
f16558dfebe7951628f0f25e6155dcb6,4.763483
abd3f51d3ea91685824a0975e07ab463,12.401531
d08af97946f43d83db8dfda3f21dfc94,15.248642
e23156a0a06f554615d0ea438a5914d0,10.491402
43cc7aac762dbd5d93a8354a946d85d9,8.653834
becde0f445f588a3118a3c12bf1bef9a,13.256791
aff1be85595c5529e666a04a65b00c4b,16.314297
3f4b0ddd513d7769508eb4277f029bbf,13.73392
8fb95e274c827ed766c4833f1376e400,10.0585375
39c41eff1afea8c296062328350b9ab9,13.6669445
2d96648ebbad7ad9cfc40c4c9c820f92,11.220457
c0e11158f60abbb6f96d74228e67d44c,15.176357
e98f62f167c0c56e1d6e2c852bf04adf,6.4291534
13831f5b4e64bcef58f4a1b4cc8748d4,14.314107
f294439a6719ccac91b6e2f25088dd1c,13.809477
bbc796bc3e529de379f16c90fc437a82,14.488736
7ca8750c7c9d32f8c383020f380ae5e2,11.269317
12224004d3218865e0485410be6e0afc,9.634201
134141b15902a79a3932a6f486de499a,7.043414
6a8f2976398f920ad337da439b22b202,4.3404512
abd273cdcd250f53a125d77e6798e0d1,15.147045
8f9be3b3799b30feec4b8f2f628670e5,10.133267
fceffa5aa5435f18bb997278808e5915,8.658411
e033bdf3c0d77ce6a7c7ee1235c8d051,5.9667363
17e22ae34edbd170fcd2efe9e44f95bd,11.105353
5491ab8eec3a104e7f0a3a4895c1621e,10.899447
1091b43c860fa7d9cea917d1d20dd522,11.157938
e773828baa347406cab28b4666ecc869,5.638477
cc4dea61bd3aaacb0780ccbc6ad94eaa,10.308107
5a55092d69cc833177808899f5cc51e6,4.900771
c94047ec162181b78322184f7a9aee43,5.116543
1b7926dafeead0e19837ca6b7764e1f1,14.996033
d8c26c70018f669b95557792546bc4dc,9.52548
c8223ab24b18df53e6a37eae1fd69d48,6.8413143
e540d00fceab564fcd95cc8a75b10beb,12.966491
85a81c0e39303d994f18f70782aea630,8.665967
409d692c7314744b643ae98e8a11e1b5,11.075856
9dafdbeb6a7b7240bc32fd6861c42f54,13.623603
e9d8fe23d3a29a599625b57e5fd6766b,8.388499
1dbadf4f796b4a43c00390e035d62b9d,10.791798
95549a3370d5fe86da9749cae8d5aa45,11.525453
dc176963313df28e26c74cddb9ed665d,5.5952573
72e2c4bbd8ad5d2eec29b795d95afbe2,11.052111
160f952c9bf7bfd111aade8035e8daf3,15.148096
86df051b358d78a419a88d76515d6d80,9.627733
66f4d4cb45642e879ba8c00484e13aa8,14.376375
d0a75d6eda61b8a7261946b34ffb350c,17.86299
3c003c58ad1a4915b94afef4b6ca5271,15.406249
d6f91def52c69db1d3e017ced033ba87,8.28002
00e365f4fc03d1098841af23d05c17a6,18.213749
eea61355af8b855cb3b052efc66b588c,8.153792
14d113827939e9deace0b2afb528f1bb,6.669918
927f3c81633f3807af398f2d919530f1,10.749947
75e3a145a842715ed463a3a4ca34e489,9.201134
2446a642fca6873ebfd22332c6657732,6.0445976
39fa4236f74ce3cf9427df583375b046,4.467064
d62354cddc18720cf8a24b521570a8f7,5.3679175
fcef6b2702ddfbf4e13823c52d95627b,12.976001
79b33a695202057cda058f5ebbfaf3ea,11.345767
3f3db9c8cc4092015241bc6697ea24ef,4.882032
9ffb318d17153de8c18c817b99338e0a,5.5257063
34050aa3fee994fb448fd3d87028f094,15.7342205
7054ca2781439efaa9544a3a00c2ade7,11.816351
42120fdf9e2fb1cf82882ebca7e86db6,5.3196154
38933687de905dff1914deea4ce58a0d,8.625395
45dbfcedafb7b44504dfb439ae973db0,8.310073
aaa4edcd1e7753b97a9216234d93e1bc,17.22917
de86d7a1250c84c7845795cdcf16a9ad,5.247671
621be24850f6edd2e8dbd75a0f19668a,10.9814
3064071cf67a2cc381cd53b13055eac5,5.9802
2c953e7c7611317da6160774e2129d64,11.565081
1bc4cbfa417cbf64682ad0f639f9e58c,9.236497
d16e915397932f8b3510f595170d1d6b,13.546181
73827caed84fde308c32fe526c70797c,14.892269
8681c22dbe2b9bc1d6a1c524d4ee4c4e,9.775829
eeb88a7ba20489b8f9ccb934f50d13d2,12.382757
0c905768040f5d51c3cccf00256ddcd3,13.541523
7ebe19943d85e81a7b0eb108681276b7,16.844082
7c6146547d5509c612ec26867d1cd47b,11.413831
090c6fd239a12ac8f6a825897ee15d6d,10.111309
868caab96a9a36b7ef9f89dcbd814e3e,16.367046
cae550bd1bf7bfba357a10319a0fb4be,9.3273325
192902ac0a92bb9961032769ab6b8f4e,8.993538
59bdbeeec9cd5173e5b9e86dcb9bce0c,9.352376
e246ff67b33eec076f3bd915835fb531,10.093599
c4d4442c9ecafb0e6611333eeefab2d5,11.36406
d99a07d049ac5c39f6f62edba8d57721,5.320288
830fc83eb6376eb2f375005e54d4801d,13.620182
40276598768326cdd5ae39038037434f,16.401335
024319cfbf2156b9b8a0a50c3aef45b7,10.569582
a7fdfd7d7ae7a53a8232d6d0d7db215b,7.1484942
1212d10dd1ebbfe6d18ccf86a805c680,15.024153
4044d99051c9cd7f9f00188ac0c829f2,11.295766
ea639b1119b066a5966041d2367ce1e7,14.013415
476e559ce686af69d6051a5d973c3971,14.206585
869a11332dfbdd33131c16f1ef2d75bf,4.6970778
db66dca329373cf37340222e240340b6,10.959408
9dff990dca94f688d5a005c3da5d9a6e,7.2749896
40bc2b2661f13c1a9888396ed56ba79a,17.084866
99d3564705b8fa6e354dadabe49e8c28,9.6392145
12950f3d9bc12065fc5da141faab5780,10.485344
886ceeb29f5b123632b0f6149a1ed4bf,10.023654
10ee8dae1859d2e91a79ad35006d3412,13.1175585
9446826a31cabe320b77ce398b32a40d,17.23886
e69e2290db6b2d3b7593a40112e1a82a,8.031172
5ac5d690e12a26a84e1dc443d318e82f,11.563226
52b5d339bbba7bd8f18ca836ab540227,10.810289
d0d5164d91d59570247b483352eee612,9.485932
d9e05f5c9c364436b18207eeff4f789e,9.223065
cbbf61b366cb1ca7a9f9b954e8f345b5,4.3058505
ae939729c93b0ecd65e284740cb48997,16.059721
3ff74df75d244d7b291dc5a16004b2f0,9.308448
bf2f7a16704936db1686ba2711614520,13.661335
eeacc2219efa996957aa46ab696afbde,13.145726
8aa454f4a1257f74aa178aba255e7cf7,6.6418624
36902bbe975a558efb33459b1cc8eb5b,8.808405
d8dbb44d7c5b1fd8e7f41b49e27053d7,5.999683
acce194856392f074dbf9dada14d8d82,13.881649
2c113cbb0811cf0b32479bd0bce3379b,9.570832
14849d6088ff7e250be24f360af91c07,8.49578
5af2ccecee36c806f9dd2b49c3a8d09a,9.602459
4e7ca1c32e075c6efd8bdffeac2be58a,5.1812882
c7197036433dac8ba4041a18b0b435aa,16.040844
2bd9bddf117b28b0736de5b81eea032c,17.623863
3745cc99bd10a2c16e31403fe9654502,4.537615
6cd3f2ca1a0a50c0500752842d4dd018,9.353168
012219b6d6d034eb359fc74730a080db,12.454474
8872e48bafe00195f92e3a6f1d81bfbc,13.679493
4959c38155b6320f1e4bd741132334e0,11.970699
e3369fffb9c064e20cc82f4f612ce0ca,13.531565
72be45eab146087612b9ee932e825574,17.311434
2ac520de90670f0cb695af6630a00c4a,9.227479
aefdcf39aab5b3cadf59cdf0eafcbcb2,10.899175
de64325a3ec242c2264f553d946274ae,13.1550045
3ecaa8212e4afe6b832d77f3d19a4932,13.574916
dcb965b6963d2375946c5b2eeb316e6a,10.290489
41953608ebba26ffc747bfd944c6245d,4.786189
6cad8647b638219c1df923544cc5aa0c,12.238642
20ea67720234d8e46c6dc89f8b1dc16a,10.743178
c44b3f142eb33ac2b018b105dff8692d,12.184243
4d605dc9c5436f936edfd77a5c410297,13.05734
dfb10cbc46a4cb952de477a6ea509dfd,14.100919
9e05956862c333308733e2155ca16950,9.686369
6d7335413b5b9b123f6d4f6be3aaa69e,11.993138
a233eaf2bd44e053226cc032f87a69ed,15.8165
dbbb8658d9a27d2be4cefb9a9a5d9e33,5.9431257
f81cffddbb8c9cf0ccdd3a5a4161aa64,14.76606
a7e92306fa96254682b3081d01ef6ba3,8.252074
d90174017bf4d85298251ec0cf5a0bb7,12.265093
9bf446986c317acc13f2ab30756f9b20,11.468815
a4e584c6dc40947a851d93c60fe9c50c,4.800465
4d2997398817763e25ae074190f98a32,15.508445
1962dbe6d0755ae32f1381266df2e34a,12.305099
ec911d04a46236b0d41d79ac7cf73376,5.6601276
ce42a8b69a1f006400c700bb5616f736,13.04781
34f1c51e8149819c0b990de491310370,17.299824
86c1886c8f8d1e3418ec90bbec17e67a,9.605307
d87c46e5d841c98f8f7c42a5069f6e0c,13.89196
2e404f3ac4dd39d7054b4cbb88ce2c35,8.992659
a89be75924730a39d29149cc159514e1,13.608773
959505aeccc35d003ab580410022f433,9.463358
dfd392778e7a38df71de5abb039ed533,10.58598
438ea5e54a8fb9065a737494893ac31f,3.2511497
9f7d6c40a518954cc676b40cf3e2c61a,9.782485
a85ca5795f5b9095cd0be276b40cfb8f,17.642866
331179a115e1b772b2f4ff3f99f0c713,12.39371
a004b1039c9c568bb02a60cc915a9a5f,11.741533
fbe404cf18f22d782369d500d1a75671,10.3692
c256ab3bcaf77d9695562a49f8be8a26,11.94615
8df8c3199fb229a1472b0a47e3b106ae,4.805437
8de5dd99d488cbaf9ecf38e08c08be10,5.5228667
87ddbca935f5971922d9f64a5b8a250f,11.905503
c0a8ef94e050fd7fb74a3757be5b3da0,8.438616
d46f45b0d795bcf47a19d301710e63fe,5.471721
30eb48d11917481e5af28f68d39002e9,11.257092
abf0f8d4869d920b5c42d4766c4e0712,13.536413
22c05027bd97d6cf4376df52e0a7e5a2,15.327744
37f48a21c9c1cd7784eee9e1c6a91e5b,15.358654
486624a60deed853a5e30a50fd5df762,8.735471
fb7688c98b85305cf636fb26b2804186,12.871725
8e6e7d37d25c7e66e66f8be5a34da04d,12.543208
b5fba0269666bbf33bc320fb533d32bb,9.312782
b2206d0ce2ecabdb39fcd5ce941805ad,6.5722847
41707ed875aaa6861979c1a2a8dfa9d5,6.411719
918e5db39b90c133257cfa0944fd9d4e,8.613881
c3d92b59600b515ee287044dd4a34985,9.584579
b3e2b3c7117a01d7d57b74ed6b6272f9,12.499629
739706624ef992fc93bb60f5df5e1278,9.224874
cf76d482b013f8af6dc046a3001c1c4f,16.463915
430e723584294b481e1cfb980b10df3a,12.246077
525e92612e912b7ee6e24ae17bb4a79f,9.207104
652feb1d4ad368d93e848e3e211445e1,4.6199203
c11a22a599df12f33da9a25948a605ca,4.4259553
56609bbe4e49470d654680a5c0a03c85,11.334893
73c2f6a3fe158985da4f15118a77783a,11.678111
140d98b96ef924164add7c0fd859992a,9.724112
0e259b373316a562c9e71cd725ce1120,11.202215
dd44ffc289cdf93e89ac256b6e478366,6.8989115
2de8cabf193c1a1753f62d87ac8499bb,12.790139
b88655bfa5742903fa6b2162ee31ac87,4.3317566
d5cce452fb90a159a0b02988567a37bc,5.543902
0a8b3b277ffe67981af7d4a14e7f98d5,9.777295
a9cd231f6c06e66f3a4f7cbafb0aa5ea,4.7380114
231f0baccdba5c1d4ec4dd711da58b1e,13.081092
6e9cd3f36a1e951e29d455913402c171,12.424042
b6700ed8b78e4b1cba7fbc83e0f5f831,11.505288
b228e6b7a06468abcf8c203f8e86689c,18.412977
b4876d0dae2cb7cd0b814c6ec0ddb757,11.544957
e5c83b9d7049d45d07109c42cb808281,6.9463086
fcdd373db44c238886a0ecf5ec332b95,9.72611
17b8e90e60f4d19615b77562e40de425,10.704301
ff92e046b12e7380a5a54db4e3fdf615,14.24221
bfa6db3b1ea85796d80dabdfd83b9d40,13.20357
71dc1ebd78222712d79f728f038d06be,14.579786
b8d7fee0274d75202bee63e9e71fec3f,7.9423213
6477737031e3b8c8578883bfa897c524,9.339856
ee27c5db38b1e5eba4ca12bbe0cef731,7.2788057
03e2b2c32adfd7016fbdf98a70a7077c,11.583533
fe1b32a1829b1ddd26415d31fbf85b78,5.9035544
0508c1d4ce32ccc40fc59d0592478608,13.038742
83ef337ab9aec7423050b7ecd0260399,8.964732
d6758be9876c16ad5edf45b268d91626,5.1484084
2d268e4ebabcfdc515366a04056ae384,10.08193
89f3f2390082961f54df910ea5542a71,12.462159
0b497dc78b09ae400416eabda31cf6ea,5.639114
ccb211459abb148401c4f7c596524cae,15.546791
8c1d27c10cc60cc369a428813bb71350,12.978776
5e7dc712b9b97639cbac22ffe7701945,14.874968
0c283c8e0c146f4528295a6f4ade284f,10.128426
0067c6030d65af0ff98790158ddb0020,12.554957
bbeace003fa084aa3ecbb486d76b6766,7.667453
9f7d811e4738ca24d33c0dc98d2cba67,11.917293
52a96c4082dfe660d01acfdc740c4f61,12.662193
7ffcdcd61ff7eb4f55adfcfe5940b9e2,5.838083
89dfba99bc6a9836761392161809f4c7,14.0305605
9065442ba82e20a8ec900872056f9b35,11.223841
5a80679a6e63e622b23f79decee7187d,9.522691
73999a9333e138c624bc229c8b5a5301,11.835163
610883752a98dcefa38fa9715c6b1e84,14.322862
d3dbb7cf981cc1ab19fbe5e22afbfcf9,4.774554
92b7ad3b562646f9112aa21df37f790b,16.284742
130e5f15b505062879273e8f199441d1,6.4889274
94caf828558aed4dc7cb9da3711a5c5a,13.224117
b04d1dd669ddb039cfc706d7bc859e70,10.118118
2f8eea85236019981baf4408c9123ff2,13.309009
45239cd99e3e244465ad2d2ef26c56b9,5.7177567
dd2a455f0d35a5d964808c72c38a36fd,11.271575
82e9cdd567caae62a6d0e4e9bbf28901,9.58003
